,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,60,
3,Proteine (g):,32,
4,Lipidi(g):,2.6,
5,Colesterolo (mg):,67,
6,Carboidrati disponibili (g):,0,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,151,
14,Energia (kJ):,633,
15,Sodio (mg):,1597,
16,Potassio (mg):,505,
17,Ferro (mg):,2.4,
18,Calcio (mg):,7,
19,Fosforo (mg):,168,
20,Magnesio (mg):,34,
21,Zinco (mg):,3.87,
22,Rame (mg):,0.15,
23,Selenio (µg):,,
24,Tiamina (mg):,0.12,
25,Riboflavina (mg):,0.23,
26,Niacina (mg):,2.4,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
