,0,1,2,3,4,5
1,Note Alimento: alimento interamente sostituito,,,,,
2,Categoria merceologica: 3004 - prodotti della soia,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,08,42,,
7,"Energia, ricalcolata, kJ",132,86,,,
8,"Energia, Ric con fibra, kJ",132,86,,,
9,"Energia, ricalcolata, kcal",32,86,,,
10,"Energia, Ric con fibra, kcal",32,86,,,
11,"Proteine totali, g",2.9,08,42,,
12,"Proteine animali, g",0.0,08,42,,
13,"Proteine vegetali, g",2.9,08,42,,
14,"Lipidi totali, g",1.9,08,42,,
15,"Lipidi animali, g",0.0,08,42,,
16,"Lipidi vegetali, g",1.9,08,42,,
17,"Colesterolo, mg",0,08,42,,
18,"Carboidrati disponibili (MSE), g",0.8,08,42,,
19,"Amido (MSE), g",0.0,08,42,,
20,"Carboidrati solubili (MSE), g",0.8,08,42,,
21,"Fibra alimentare totale, g",0.0,08,42,,
22,"Alcol, g",0.0,08,42,,
23,"Acqua, g",89.7,08,42,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.4,08,42,,
26,"Calcio, mg",13,08,42,,
27,"Sodio, mg",32,08,42,,
28,"Potassio, mg",120,08,42,,
29,"Fosforo, mg",47,08,42,,
30,"Zinco, mg",0.20,08,42,,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",0.06,08,42,,
33,"Vitamina B2, Riboflavina, mg",0.27,08,42,,
34,"Vitamina C, mg",0,08,42,,
35,"Niacina, mg",0.10,08,42,,
36,"Vitamina B6, mg",0.07,08,42,,
37,"Folati totali, µg",19,08,42,,
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",tr,08,42,,CALC
41,"Retinolo, µg",0,08,42,,
42,"ß-carotene eq., µg",tr,08,42,,
43,"Vitamina E (ATE), mg",0.74,08,42,,
44,"Vitamina D, µg",0.00,08,42,,alcune marche sono addizionate di vitamina D e B12
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",0.21,26,16120,,non RIPR lip=1.9g
47,"Acidi grassi monoinsaturi totali, g",0.33,26,16120,,
48,"Acido oleico, g",0.32,26,16120,,
49,"Acidi grassi polinsaturi totali, g",0.83,26,16120,,
50,"Acido linoleico, g",0.73,26,16120,,
51,"Acido linolenico, g",0.10,26,16120,,
52,"Altri acidi grassi polinsaturi, g",0.00,86,,,
