,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,87.5,
3,Proteine (g):,3.6,
4,Lipidi(g):,2.9,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,5.1,
7,Amido (g):,0,
8,Zuccheri solubili (g):,5.1,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,60,
14,Energia (kJ):,249,
15,Sodio (mg):,60,
16,Potassio (mg):,251,
17,Ferro (mg):,0.1,
18,Calcio (mg):,124,
19,Fosforo (mg):,105,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.03,
25,Riboflavina (mg):,0.13,
26,Niacina (mg):,0.26,
27,Vitamina A retinolo eq. (µg):,196,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
