,0,1,2
1,Parte edibile (%):,47,
2,Acqua (g):,90.1,
3,Proteine (g):,0.8,
4,Lipidi(g):,0.2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,7.4,
7,Amido (g):,0,
8,Zuccheri solubili (g):,7.4,
9,Fibra totale (g):,0.7,
10,Fibra solubile (g):,0.19,
11,Fibra insolubile (g):,0.55,
12,Alcol (g):,0,
13,Energia (kcal):,33,
14,Energia (kJ):,137,
15,Sodio (mg):,8,
16,Potassio (mg):,333,
17,Ferro (mg):,0.3,
18,Calcio (mg):,19,
19,Fosforo (mg):,13,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.05,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.6,
27,Vitamina A retinolo eq. (µg):,189,
28,Vitamina C (mg):,32,
29,Vitamina E (mg):,,
