,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,17,
3,Proteine (g):,0.5,
4,Lipidi(g):,0,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,75,
7,Amido (g):,0,
8,Zuccheri solubili (g):,75,
9,Fibra totale (g):,4.5,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,283,
14,Energia (kJ):,1185,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,1.5,
18,Calcio (mg):,60,
19,Fosforo (mg):,7,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.05,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.5,
27,Vitamina A retinolo eq. (µg):,8,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,tr,
