,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,4,
3,Proteine (g):,11.3,
4,Lipidi(g):,6,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,82.3,
7,Amido (g):,72.8,
8,Zuccheri solubili (g):,2.2,
9,Fibra totale (g):,3.5,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,408,
14,Energia (kJ):,1706,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,3.8,
18,Calcio (mg):,55,
19,Fosforo (mg):,124,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.5,
25,Riboflavina (mg):,0.3,
26,Niacina (mg):,2.6,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
