0,1,2
Calorie,kcal,15.0
Calorie,kj,63.0
Grassi,g,0.08
Carboidrati,g,3.3
Proteine,g,1.09
Fibre,g,0.9
Zuccheri,g,2.4
Acqua,g,95.2
Ceneri,g,0.33
Minerali,,
Calcio,mg,37.0
Sodio,mg,6.0
Fosforo,mg,34.0
Potassio,mg,106.0
Ferro,mg,0.88
Magnesio,mg,25.0
Zinco,mg,0.1
Rame,mg,0.1
Selenio,mcg,0.7
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,1734.0
"Vitamina A, RAE",mcg_RAE,87.0
Tiamina (Vit. B1),mg,0.018000000000000002
Riboflavina (Vit. B2),mg,0.032
Niacina (Vit. B3),mg,0.31
Piridossina (Vit. B6),mg,0.05
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,41.0
"Folato, DFE",mcg_DFE,41.0
"Folati, totali",mcg,41.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,5.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.04
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.0
Colina totale (Vit. J),mg,13.4
"Carotene, beta",mcg,1040.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.01
"Acidi grassi, polinsaturi",g,0.004
"Acidi grassi, saturi",g,0.040999999999999995
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.001
14:0,g,0.005
16:0,g,0.028999999999999998
18:0,g,0.002
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.005
18:1 indifferenziato,g,0.005
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.002
18:3 indifferenziato,g,0.002
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
