,0,1,2
1,Parte edibile (%):,,
2,Acqua (g):,59.1,
3,Proteine (g):,34.4,
4,Lipidi(g):,6.1,
5,Colesterolo (mg):,99,
6,Carboidrati disponibili (g):,0.3,
7,Amido (g):,0.3,glicogeno
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,194,
14,Energia (kJ):,810,
15,Sodio (mg):,180,
16,Potassio (mg):,460,
17,Ferro (mg):,2.8,
18,Calcio (mg):,11,
19,Fosforo (mg):,290,
20,Magnesio (mg):,10,
21,Zinco (mg):,3.44,
22,Rame (mg):,0.29,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
