0,1,2
Calorie,kcal,159.0
Calorie,kj,664.0
Grassi,g,4.82
Carboidrati,g,0.0
Proteine,g,28.81
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,65.47
Amido,g,0.0
Ceneri,g,1.05
Minerali,,
Calcio,mg,5.0
Sodio,mg,45.0
Fosforo,mg,215.0
Potassio,mg,245.0
Ferro,mg,4.8
Magnesio,mg,24.0
Zinco,mg,4.3
Rame,mg,0.325
Manganese,mg,0.043
Selenio,mcg,16.5
Vitamine,,
Retinolo (Vit. A),mcg,94.0
"Vitamina A, IU",IU,312.0
"Vitamina A, RAE",mcg_RAE,94.0
Tiamina (Vit. B1),mg,0.29100000000000004
Riboflavina (Vit. B2),mg,0.8140000000000001
Niacina (Vit. B3),mg,5.89
Acido Pantotenico (Vit. B5),mg,1.4869999999999999
Piridossina (Vit. B6),mg,0.373
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,4.0
"Folato, DFE",mcg_DFE,4.0
"Folati, totali",mcg,4.0
Cobalamina (Vit. B12),mcg,6.47
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Alpha-tocoferolo (Vit. E),mg,0.88
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,1.8
Colina totale (Vit. J),mg,120.4
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.0
Tocoferolo delta,mg,0.0
Zuccheri,,
Destrosio,g,0.0
Fruttosio,g,0.0
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,0.0
Saccarosio,g,0.0
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.495
"Acidi grassi, polinsaturi",g,0.725
"Acidi grassi, saturi",g,1.88
Colesterolo,mg,107.0
Grassi saturi,,
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.06
15:0,g,0.01
16:0,g,0.95
17:0,g,0.04
18:0,g,0.795
20:0,g,0.015
22:0,g,0.0
24:0,g,0.01
Grassi monoinsaturi,,
14:1,g,0.005
15:1,g,0.0
16:1 indifferenziato,g,0.085
17:1,g,0.01
18:1 indifferenziato,g,1.38
20:1,g,0.015
22:1 indifferenziato,g,0.0
24:1 c,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.345
18:3 indifferenziato,g,0.13
18:4,g,0.01
"20:2 n-6 c,c",g,0.005
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.125
20:5 n-3,g,0.035
21:5,g,0.0
22:4,g,0.0
22:5 n-3,g,0.06
22:6 n-3,g,0.015
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
