,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,92.9,
3,Proteine (g):,1,
4,Lipidi(g):,0.7,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,4.2,
7,Amido (g):,,
8,Zuccheri solubili (g):,,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,26,
14,Energia (kJ):,109,
15,Sodio (mg):,410,
16,Potassio (mg):,50,
17,Ferro (mg):,0.3,
18,Calcio (mg):,11,
19,Fosforo (mg):,16,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.3,
27,Vitamina A retinolo eq. (µg):,13,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
