0,1,2
Calorie,kcal,67.0
Calorie,kj,280.0
Grassi,g,0.49
Carboidrati,g,16.7
Proteine,g,0.18
Fibre,g,1.7
Zuccheri,g,15.0
Acqua,g,82.36
Ceneri,g,0.27
Minerali,,
Calcio,mg,4.0
Sodio,mg,3.0
Fosforo,mg,5.0
Potassio,mg,68.0
Ferro,mg,0.23
Magnesio,mg,2.0
Zinco,mg,0.03
Rame,mg,0.053
Manganese,mg,0.153
Selenio,mcg,0.3
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,51.0
"Vitamina A, RAE",mcg_RAE,3.0
Tiamina (Vit. B1),mg,0.009000000000000001
Riboflavina (Vit. B2),mg,0.01
Niacina (Vit. B3),mg,0.073
Acido Pantotenico (Vit. B5),mg,0.031
Piridossina (Vit. B6),mg,0.044000000000000004
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,0.0
"Folato, DFE",mcg_DFE,0.0
"Folati, totali",mcg,0.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.4
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.21
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.6
Colina totale (Vit. J),mg,3.2
"Carotene, beta",mcg,22.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,17.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,18.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.02
"Acidi grassi, polinsaturi",g,0.14400000000000002
"Acidi grassi, saturi",g,0.08
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.001
14:0,g,0.002
16:0,g,0.066
18:0,g,0.01
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.001
18:1 indifferenziato,g,0.019
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.11900000000000001
18:3 indifferenziato,g,0.025
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.031
Acido glutammico,g,0.018000000000000002
Alanina,g,0.006
Arginina,g,0.006
Cistina,g,0.002
Fenilalanina,g,0.005
Glicina,g,0.006999999999999999
Isoleucina,g,0.006999999999999999
Istidina,g,0.003
Leucina,g,0.011000000000000001
Lisina,g,0.011000000000000001
Metionina,g,0.002
Prolina,g,0.006
Serina,g,0.006999999999999999
Tirosina,g,0.003
Treonina,g,0.006
Triptofano,g,0.002
Valina,g,0.008
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
