,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,55.4,
3,Proteine (g):,11.1,
4,Lipidi(g):,26.2,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,2.3,
7,Amido (g):,,
8,Zuccheri solubili (g):,,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,289,
14,Energia (kJ):,1208,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,4.5,
18,Calcio (mg):,14,
19,Fosforo (mg):,125,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
