,0,1,2
1,Parte edibile (%):,52,
2,Acqua (g):,95.3,
3,Proteine (g):,0.4,
4,Lipidi(g):,tr,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,3.7,
7,Amido (g):,0,
8,Zuccheri solubili (g):,3.7,
9,Fibra totale (g):,0.2,
10,Fibra solubile (g):,0.02,
11,Fibra insolubile (g):,0.2,
12,Alcol (g):,0,
13,Energia (kcal):,16,
14,Energia (kJ):,65,
15,Sodio (mg):,3,
16,Potassio (mg):,280,
17,Ferro (mg):,0.2,
18,Calcio (mg):,7,
19,Fosforo (mg):,2,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.02,
26,Niacina (mg):,0.1,
27,Vitamina A retinolo eq. (µg):,37,
28,Vitamina C (mg):,8,
29,Vitamina E (mg):,,
