,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,58.8,
3,Proteine (g):,18.7,
4,Lipidi(g):,19.5,
5,Colesterolo (mg):,46,
6,Carboidrati disponibili (g):,0.7,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0.7,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,253,
14,Energia (kJ):,1058,
15,Sodio (mg):,200,
16,Potassio (mg):,145,
17,Ferro (mg):,0.4,
18,Calcio (mg):,350,
19,Fosforo (mg):,350,
20,Magnesio (mg):,10,
21,Zinco (mg):,2.6,
22,Rame (mg):,,
23,Selenio (µg):,2.5,
24,Tiamina (mg):,0.03,
25,Riboflavina (mg):,0.27,
26,Niacina (mg):,0.4,
27,Vitamina A retinolo eq. (µg):,219,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,0.39,
