,0,1,2,3,4,5
1,"Note Alimento: Alimento assimilato alla voce ""Coffe, instant, made up"" (preparato con 2g di caffe e 225g di acqua). Fonti per la caffeina AN/14219 =1mg per 100g, Anonimo '87 caffeina=1-3mg /100ml.",,,,,
2,Categoria merceologica: 18002 - caffè (anche decaffeinato e solubile),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,M,159,,
7,"Energia, ricalcolata, kJ",0,86,,,
8,"Energia, Ric con fibra, kJ",0,86,,,
9,"Energia, ricalcolata, kcal",0,86,,,
10,"Energia, Ric con fibra, kcal",0,86,,,
11,"Proteine totali, g",0.0,M,159,2,
12,"Proteine animali, g",0.0,M,159,2,
13,"Proteine vegetali, g",0.0,M,159,2,
14,"Lipidi totali, g",tr,M,159,2,
15,"Lipidi animali, g",0.0,M,159,2,
16,"Lipidi vegetali, g",tr,M,159,2,
17,"Colesterolo, mg",0,M,159,2,
18,"Carboidrati disponibili (MSE), g",tr,M,159,2,
19,"Amido (MSE), g",tr,M,159,2,
20,"Carboidrati solubili (MSE), g",0.0,M,159,2,
21,"Fibra alimentare totale, g",0.0,M,159,2,
22,"Alcol, g",0.0,M,159,2,
23,"Acqua, g",99.2,M,159,2,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",tr,M,159,2,
26,"Calcio, mg",1,M,159,2,
27,"Sodio, mg",tr,M,159,2,
28,"Potassio, mg",33,M,159,2,
29,"Fosforo, mg",3,M,159,2,
30,"Zinco, mg",tr,M,159,2,
31,"Magnesio, mg",3,M,159,2,
32,"Rame, mg",tr,M,159,2,
33,"Selenio, µg",tr,M,159,2,
34,"Cloro, mg",1,M,159,2,
35,"Iodio, µg",tr,M,159,2,
36,"Manganese, mg",0.02,M,159,2,
37,"Zolfo, mg",3,Y,9000,2,"""Coffee, beverage"" acqua 94, prot 0.2, lip tr"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.00,M,159,2,
40,"Vitamina B2, Riboflavina, mg",tr,M,159,2,
41,"Vitamina C, mg",0,M,150,2,
42,"Niacina, mg",0.20,M,159,2,
43,"Vitamina B6, mg",0.00,M,159,2,
44,"Folati totali, µg",tr,M,159,2,
45,"Acido pantotenico, mg",0.00,M,159,2,
46,"Biotina, µg",1.0,M,159,2,
47,"Vitamina B12, µg",0.0,M,159,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",tr,M,159,3B,
51,"Retinolo, µg",0,M,159,2,
52,"ß-carotene eq., µg",tr,M,159,2,
53,"Vitamina E (ATE), mg",0.00,M,159,2,
54,"Vitamina D, µg",0.00,M,159,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",tr,M,159,3A,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,M,159,3A,
58,"Acido laurico, g",0.00,M,159,3A,
59,"Acido miristico, g",0.00,M,159,3A,
60,"Acido palmitico, g",0.00,M,159,3A,
61,"Acido stearico, g",0.00,M,159,3A,
62,"Acido arachidico, g",0.00,M,159,3A,
63,"Acido beenico, g",0.00,M,159,3A,
64,"Acidi grassi monoinsaturi totali, g",tr,M,159,3A,
65,"Acido miristoleico, g",0.00,M,159,3A,
66,"Acido palmitoleico, g",0.00,M,159,3A,
67,"Acido oleico, g",0.00,M,159,3A,
68,"Acidi eicosenoico, g",0.00,M,159,3A,
69,"Acido erucico, g",0.00,M,159,3A,
70,"Acidi grassi polinsaturi totali, g",tr,M,159,3A,
71,"Acido linoleico, g",0.00,M,159,3A,
72,"Acido linolenico, g",0.00,M,159,3A,
73,"Acido arachidonico, g",0.00,M,159,3A,
74,"Acido eicosapentaenoico (EPA), g",0.00,M,159,3A,
75,"Acido decosaesaenoico (DHA), g",0.00,M,159,3A,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",0,M,159,3A,
79,"Treonina, mg",0,M,159,3A,
80,"Isoleucina, mg",0,M,159,3A,
81,"Leucina, mg",0,M,159,3A,
82,"Lisina, mg",0,M,159,3A,
83,"Metionina, mg",0,M,159,3A,
84,"Cistina, mg",0,M,159,3A,
85,"Fenilalanina, mg",0,M,159,3A,
86,"Tirosina, mg",0,M,159,3A,
87,"Valina, mg",0,M,159,3A,
88,"Arginina, mg",0,M,159,3A,
89,"Istidina, mg",0,M,159,3A,
90,"Alanina, mg",0,M,159,3A,
91,"Acido aspartico, mg",0,M,159,3A,
92,"Acido glutammico, mg",0,M,159,3A,
93,"Glicina, mg",0,M,159,3A,
94,"Prolina, mg",0,M,159,3A,
95,"Serina, mg",0,M,159,3A,
96,ZUCCHERI,,,,,
97,"Glucosio, g",0.0,M,159,3A,
98,"Fruttosio, g",0.0,M,159,3A,
99,"Galattosio, g",0.0,M,159,3A,
100,"Saccarosio (MSE), g",0.0,M,159,3A,
101,"Maltosio (MSE), g",0.0,M,159,3A,
102,"Lattosio (MSE), g",0.0,M,159,3A,
