0,1,2
Calorie,kcal,17.0
Calorie,kj,72.0
Grassi,g,0.13
Carboidrati,g,4.0
Proteine,g,0.78
Fibre,g,1.0
Zuccheri,g,2.38
Acqua,g,94.28
Ceneri,g,0.81
Minerali,,
Calcio,mg,31.0
Sodio,mg,10.0
Fosforo,mg,19.0
Potassio,mg,188.0
Ferro,mg,0.97
Magnesio,mg,11.0
Zinco,mg,0.14
Rame,mg,0.069
Fluoro,mcg,5.1
Manganese,mg,0.077
Selenio,mcg,0.1
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,117.0
"Vitamina A, RAE",mcg_RAE,6.0
Tiamina (Vit. B1),mg,0.045
Riboflavina (Vit. B2),mg,0.055
Niacina (Vit. B3),mg,0.7120000000000001
Acido Pantotenico (Vit. B5),mg,0.11800000000000001
Piridossina (Vit. B6),mg,0.111
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,8.0
"Folato, DFE",mcg_DFE,8.0
"Folati, totali",mcg,8.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,9.3
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.68
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,2.9
Colina totale (Vit. J),mg,7.0
"Carotene, beta",mcg,70.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,2767.0
Luteina + zeaxantina,mcg,86.0
Tocoferolo beta,mg,0.01
Tocoferolo gamma,mg,0.05
Tocoferolo delta,mg,0.0
Zuccheri,,
Destrosio,g,1.1
Fruttosio,g,1.27
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,0.0
Saccarosio,g,0.01
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.021
"Acidi grassi, polinsaturi",g,0.052000000000000005
"Acidi grassi, saturi",g,0.018000000000000002
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
16:0,g,0.013000000000000001
18:0,g,0.005
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.001
18:1 indifferenziato,g,0.02
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.05
18:3 indifferenziato,g,0.002
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.162
Acido glutammico,g,0.47600000000000003
Alanina,g,0.034
Arginina,g,0.024
Cistina,g,0.008
Fenilalanina,g,0.028999999999999998
Glicina,g,0.02
Isoleucina,g,0.023
Istidina,g,0.016
Leucina,g,0.028999999999999998
Lisina,g,0.028999999999999998
Metionina,g,0.008
Prolina,g,0.016
Serina,g,0.025
Tirosina,g,0.019
Treonina,g,0.044000000000000004
Triptofano,g,0.008
Valina,g,0.017
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
