,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,28.2,
3,Proteine (g):,22,
4,Lipidi(g):,47.3,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,0,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,514,
14,Energia (kJ):,2149,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,4.3,
18,Calcio (mg):,31,
19,Fosforo (mg):,266,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.31,
25,Riboflavina (mg):,0.2,
26,Niacina (mg):,4.6,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
