0,1,2
Calorie,kcal,250.0
Calorie,kj,1046.0
Grassi,g,14.93
Carboidrati,g,0.0
Proteine,g,27.1
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,57.72
Ceneri,g,2.9
Minerali,,
Calcio,mg,12.0
Sodio,mg,1006.0
Fosforo,mg,111.0
Potassio,mg,136.0
Ferro,mg,2.08
Magnesio,mg,14.0
Zinco,mg,3.57
Rame,mg,0.064
Manganese,mg,0.013999999999999999
Selenio,mcg,42.9
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
Betaina,mg,11.7
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.02
Riboflavina (Vit. B2),mg,0.147
Niacina (Vit. B3),mg,2.43
Acido Pantotenico (Vit. B5),mg,0.626
Piridossina (Vit. B6),mg,0.13
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,9.0
"Folato, DFE",mcg_DFE,9.0
"Folati, totali",mcg,9.0
Cobalamina (Vit. B12),mcg,1.62
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.2
Vitamina D3,mcg,0.2
Colecalcifenolo (Vit. D),IU,10.0
Alpha-tocoferolo (Vit. E),mg,0.15
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,1.6
Colina totale (Vit. J),mg,89.2
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,5.96
"Acidi grassi, polinsaturi",g,0.63
"Acidi grassi, saturi",g,6.18
Colesterolo,mg,86.0
Fitosteroli,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.1
12:0,g,0.07
14:0,g,0.42
16:0,g,3.04
18:0,g,2.29
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.8
18:1 indifferenziato,g,5.0
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.42
18:3 indifferenziato,g,0.21
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,2.653
Acido glutammico,g,4.413
Alanina,g,1.9509999999999998
Arginina,g,1.673
Cistina,g,0.34700000000000003
Fenilalanina,g,0.975
Glicina,g,2.263
Isoleucina,g,1.17
Istidina,g,0.863
Leucina,g,1.99
Lisina,g,2.076
Metionina,g,0.629
Prolina,g,1.9509999999999998
Serina,g,1.092
Tirosina,g,0.884
Treonina,g,1.023
Triptofano,g,0.247
Valina,g,1.192
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
