,0,1,2
1,Parte edibile (%):,50,
2,Acqua (g):,81.5,
3,Proteine (g):,14,
4,Lipidi(g):,1.5,
5,Colesterolo (mg):,64,
6,Carboidrati disponibili (g):,0.7,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0.7,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,72,
14,Energia (kJ):,302,
15,Sodio (mg):,,
16,Potassio (mg):,273,
17,Ferro (mg):,0.8,
18,Calcio (mg):,27,
19,Fosforo (mg):,143,
20,Magnesio (mg):,32,
21,Zinco (mg):,4.2,
22,Rame (mg):,1.1,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,25,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
