,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,79.7,
3,Proteine (g):,2.6,
4,Lipidi(g):,0.5,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,18.3,
7,Amido (g):,0,
8,Zuccheri solubili (g):,18.3,
9,Fibra totale (g):,3.1,
10,Fibra solubile (g):,1.45,
11,Fibra insolubile (g):,1.64,
12,Alcol (g):,0,
13,Energia (kcal):,84,
14,Energia (kJ):,351,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,,
18,Calcio (mg):,,
19,Fosforo (mg):,,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,2,
29,Vitamina E (mg):,,
