,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,18,
3,Proteine (g):,0.6,
4,Lipidi(g):,0,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,80.3,
7,Amido (g):,0,
8,Zuccheri solubili (g):,80.3,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,304,
14,Energia (kJ):,1270,
15,Sodio (mg):,11,
16,Potassio (mg):,51,
17,Ferro (mg):,0.5,
18,Calcio (mg):,5,
19,Fosforo (mg):,6,
20,Magnesio (mg):,3,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,tr,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.3,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,1,
29,Vitamina E (mg):,0,
