,0,1,2,3,4,5
1,"Note Alimento: Nome originale ""Carne bovina in gelatina, in scatola""",,,,,
2,Categoria merceologica: 10040 - carne in scatola,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,AA,113010,,
7,"Energia, ricalcolata, kJ",281,86,,,
8,"Energia, Ric con fibra, kJ",281,86,,,
9,"Energia, ricalcolata, kcal",67,86,,,
10,"Energia, Ric con fibra, kcal",67,86,,,
11,"Proteine totali, g",126,AA,113010,,
12,"Proteine animali, g",126,AA,113010,,
13,"Proteine vegetali, g",00,AA,113010,,
14,"Lipidi totali, g",18,AA,113010,,
15,"Lipidi animali, g",18,AA,113010,,
16,"Lipidi vegetali, g",00,AA,113010,,
17,"Colesterolo, mg",29,AA,113010,,
18,"Carboidrati disponibili (MSE), g",00,AA,113010,,
19,"Amido (MSE), g",00,AA,113010,,
20,"Carboidrati solubili (MSE), g",00,AA,113010,,
21,"Fibra alimentare totale, g",00,AA,113010,,
22,"Alcol, g",00,AA,113010,,
23,"Acqua, g",832,AA,113010,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",12,AA,113010,,
26,"Calcio, mg",8,AA,113010,,
27,"Sodio, mg",656,AA,113010,,
28,"Potassio, mg",74,AA,113010,,
29,"Fosforo, mg",100,AA,113010,,
30,"Zinco, mg",300,AA,113010,,
31,"Magnesio, mg",8,AA,113010,,
32,"Rame, mg",015,AA,113010,,
33,"Selenio, µg",80,K,128,2,"""Corned beef, canned"" acqua 59,5g, prot 25,9g, lip 10,9g, gd1.0 g"
34,"Cloro, mg",1560,K,128,2,
35,"Iodio, µg",14,K,128,2,
36,"Manganese, mg",002,K,128,2,
37,"Zolfo, mg",200,Y,6320,2,"""Beef, canned"" acqua 60, prot 18, lip 15"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",015,AA,113010,,
40,"Vitamina B2, Riboflavina, mg",018,AA,113010,,
41,"Vitamina C, mg",0,K,128,2,
42,"Niacina, mg",470,AA,113010,,
43,"Vitamina B6, mg",018,K,128,2,
44,"Folati totali, µg",5,K,128,2,
45,"Acido pantotenico, mg",040,K,128,2,
46,"Biotina, µg",20,K,128,2,
47,"Vitamina B12, µg",20,K,128,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,AA,113010,,
51,"Retinolo, µg",0,AA,113010,,
52,"ß-carotene eq., µg",0,AA,113010,,
53,"Vitamina E (ATE), mg",078,K,128,2,
54,"Vitamina D, µg",130,K,128,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",065,AA,113010,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AA,113010,,
58,"Acido laurico, g",000,AA,113010,,
59,"Acido miristico, g",003,AA,113010,,
60,"Acido palmitico, g",033,AA,113010,,
61,"Acido stearico, g",025,AA,113010,,
62,"Acido arachidico, g",000,AA,113010,,
63,"Acido beenico, g",000,AA,113010,,
64,"Acidi grassi monoinsaturi totali, g",059,AA,113010,,
65,"Acido miristoleico, g",000,AA,113010,,
66,"Acido palmitoleico, g",005,AA,113010,,
67,"Acido oleico, g",051,AA,113010,,
68,"Acidi eicosenoico, g",001,AA,113010,,
69,"Acido erucico, g",001,AA,113010,,
70,"Acidi grassi polinsaturi totali, g",025,AA,113010,,
71,"Acido linoleico, g",011,AA,113010,,
72,"Acido linolenico, g",005,AA,113010,,
73,"Acido arachidonico, g",001,AA,113010,,
74,"Acido eicosapentaenoico (EPA), g",004,AA,113010,,
75,"Acido decosaesaenoico (DHA), g",002,AA,113010,,
76,"Altri acidi grassi polinsaturi, g",002,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",126,AA,113010,,
79,"Treonina, mg",563,AA,113010,,
80,"Isoleucina, mg",589,AA,113010,,
81,"Leucina, mg",1031,AA,113010,,
82,"Lisina, mg",1071,AA,113010,,
83,"Metionina, mg",358,AA,113010,,
84,"Cistina, mg",149,AA,113010,,
85,"Fenilalanina, mg",562,AA,113010,,
86,"Tirosina, mg",466,AA,113010,,
87,"Valina, mg",680,AA,113010,,
88,"Arginina, mg",820,AA,113010,,
89,"Istidina, mg",389,AA,113010,,
90,"Alanina, mg",724,AA,113010,,
91,"Acido aspartico, mg",1175,AA,113010,,
92,"Acido glutammico, mg",1956,AA,113010,,
93,"Glicina, mg",643,AA,113010,,
94,"Prolina, mg",573,AA,113010,,
95,"Serina, mg",550,AA,113010,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",00,AA,113010,,
98,"Fruttosio, g",00,AA,113010,,
99,"Galattosio, g",00,AA,113010,,
100,"Saccarosio (MSE), g",00,AA,113010,,
101,"Maltosio (MSE), g",00,AA,113010,,
102,"Lattosio (MSE), g",00,AA,113010,,
