0,1,2
Calorie,kcal,186.0
Calorie,kj,778.0
Grassi,g,13.84
Carboidrati,g,0.0
Proteine,g,14.37
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,70.27
Ceneri,g,1.0
Minerali,,
Calcio,mg,3.0
Sodio,mg,80.0
Fosforo,mg,164.0
Potassio,mg,268.0
Ferro,mg,0.66
Magnesio,mg,26.0
Zinco,mg,0.4
Rame,mg,0.03
Manganese,mg,0.012
Selenio,mcg,36.5
Vitamine,,
Retinolo (Vit. A),mcg,14.0
"Vitamina A, IU",IU,47.0
"Vitamina A, RAE",mcg_RAE,14.0
Tiamina (Vit. B1),mg,0.06
Riboflavina (Vit. B2),mg,0.08
Niacina (Vit. B3),mg,1.5
Acido Pantotenico (Vit. B5),mg,0.25
Piridossina (Vit. B6),mg,0.42
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,1.0
"Folato, DFE",mcg_DFE,1.0
"Folati, totali",mcg,1.0
Cobalamina (Vit. B12),mcg,1.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,27.4
Vitamina D3,mcg,27.4
Colecalcifenolo (Vit. D),IU,1097.0
Alpha-tocoferolo (Vit. E),mg,0.73
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.1
Colina totale (Vit. J),mg,61.8
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,8.378
"Acidi grassi, polinsaturi",g,1.367
"Acidi grassi, saturi",g,2.419
Colesterolo,mg,46.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.008
14:0,g,0.754
16:0,g,1.44
18:0,g,0.193
Grassi monoinsaturi,,
16:1 indifferenziato,g,1.7630000000000001
18:1 indifferenziato,g,2.3930000000000002
20:1,g,2.237
22:1 indifferenziato,g,1.9680000000000002
Grassi polinsaturi,,
18:2 indifferenziato,g,0.12300000000000001
18:3 indifferenziato,g,0.043
18:4,g,0.132
20:4 indifferenziato,g,0.061
20:5 n-3,g,0.526
22:5 n-3,g,0.08900000000000001
22:6 n-3,g,0.39299999999999996
Aminoacidi,,
Acido aspartico,g,1.4709999999999999
Acido glutammico,g,2.145
Alanina,g,0.8690000000000001
Arginina,g,0.86
Cistina,g,0.154
Fenilalanina,g,0.561
Glicina,g,0.69
Isoleucina,g,0.662
Istidina,g,0.423
Leucina,g,1.168
Lisina,g,1.32
Metionina,g,0.425
Prolina,g,0.508
Serina,g,0.586
Tirosina,g,0.485
Treonina,g,0.63
Triptofano,g,0.161
Valina,g,0.74
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
