,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,94,
3,Proteine (g):,1,
4,Lipidi(g):,0.2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,3.5,
7,Amido (g):,0,
8,Zuccheri solubili (g):,3.5,
9,Fibra totale (g):,2,
10,Fibra solubile (g):,0.37,
11,Fibra insolubile (g):,1.67,
12,Alcol (g):,0,
13,Energia (kcal):,19,
14,Energia (kJ):,79,
15,Sodio (mg):,6,
16,Potassio (mg):,297,
17,Ferro (mg):,0.3,
18,Calcio (mg):,9,
19,Fosforo (mg):,25,
20,Magnesio (mg):,10,
21,Zinco (mg):,0.11,
22,Rame (mg):,0.01,
23,Selenio (µg):,2.3,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,,
26,Niacina (mg):,0.8,
27,Vitamina A retinolo eq. (µg):,610,
28,Vitamina C (mg):,25,
29,Vitamina E (mg):,,
