,0,1,2,3,4,5
1,"Categoria merceologica: 2010 - olive, verdure sott’olio, sott’aceto, in agrodolce",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,6033,,
6,"Energia, ricalcolata, kJ",200,86,,,
7,"Energia, Ric con fibra, kJ",213,86,,,
8,"Energia, ricalcolata, kcal",48,86,,,
9,"Energia, Ric con fibra, kcal",52,86,,,
10,"Proteine totali, g",33,03,6033,,
11,"Proteine animali, g",00,03,6033,,
12,"Proteine vegetali, g",33,03,6033,,
13,"Lipidi totali, g",39,03,6033,,
14,"Lipidi animali, g",00,03,6033,,
15,"Lipidi vegetali, g",39,03,6033,,
16,"Colesterolo, mg",0,03,6033,,
17,"Carboidrati disponibili (MSE), g",tr,03,6033,,
18,"Amido (MSE), g",00,03,6033,,
19,"Carboidrati solubili (MSE), g",tr,03,6033,,
20,"Fibra alimentare totale, g",16,89,,,per tutti i nutrienti fonte 89 ALIMENTO SIMILE ricetta: funghi (fonte 02 cod BDA=329) 96.1g + olio di semi di girasole (fonte 02 cod 906) 3.9g La quantita' d'olio usata in ricetta corrisponde ai grammi di lipidi dell'alimento sott'olio.
21,"Alcol, g",00,03,6033,,
22,"Acqua, g",860,03,6033,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",08,03,6033,,
25,"Calcio, mg",15,03,6033,,
26,"Sodio, mg",1650,03,6033,,
27,"Potassio, mg",99,03,6033,,
28,"Fosforo, mg",98,89,,,
29,"Zinco, mg",038,89,,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",010,89,,,
32,"Vitamina B2, Riboflavina, mg",012,89,,,
33,"Vitamina C, mg",tr,03,6033,,
34,"Niacina, mg",404,89,,,
35,"Vitamina B6, mg",017,89,,,
36,"Folati totali, µg",42,89,,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,89,,,
40,"Retinolo, µg",0,89,,,
41,"ß-carotene eq., µg",0,89,,,
42,"Vitamina E (ATE), mg",203,89,,,
43,"Vitamina D, µg",210,W,791,,"ALIMENTO SIMILE Chanterelle acqua=91.5g, prot=1.57g"
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",048,89,,,RIPR lip=4.28g saturi=0.53g 18:1=1.28g mono=1.31g 18:2=1.98g 18:3=0.19g altri PUFA=0 PUFA=2.17g
46,"Acidi grassi monoinsaturi totali, g",119,89,,,
47,"Acido oleico, g",117,89,,,
48,"Acidi grassi polinsaturi totali, g",198,89,,,
49,"Acido linoleico, g",180,89,,,
50,"Acido linolenico, g",017,89,,,
51,"Altri acidi grassi polinsaturi, g",001,86,,,
