,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,70,
3,Proteine (g):,3.9,
4,Lipidi(g):,0.4,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,20.4,
7,Amido (g):,0,
8,Zuccheri solubili (g):,20.4,
9,Fibra totale (g):,2,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,96,
14,Energia (kJ):,400,
15,Sodio (mg):,,
16,Potassio (mg):,250,
17,Ferro (mg):,2.2,
18,Calcio (mg):,27,
19,Fosforo (mg):,85,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.2,
25,Riboflavina (mg):,0.1,
26,Niacina (mg):,3.1,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,43,
29,Vitamina E (mg):,,
