,0,1,2
1,Parte edibile (%):,75,
2,Acqua (g):,60.7,
3,Proteine (g):,20.3,
4,Lipidi(g):,15.4,
5,Colesterolo (mg):,65,
6,Carboidrati disponibili (g):,,
7,Amido (g):,0,
8,Zuccheri solubili (g):,,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,,
14,Energia (kJ):,,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,,
18,Calcio (mg):,,
19,Fosforo (mg):,,
20,Magnesio (mg):,70,
21,Zinco (mg):,3.9,
22,Rame (mg):,1.6,
23,Selenio (µg):,58,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
