,0,1,2,3,4,5
1,"Note Alimento: Varieta' di mela con polpa dura, di sapore dolce-acidulo, buccia rossa con striature gialle, la polpa e' biancastra. E' un eccellente tipo di mela da cuocere.",,,,,
2,Categoria merceologica: 4001 - frutta fresca e bacche,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",75,AA,007170,,
7,"Energia, ricalcolata, kJ",188,86,,,
8,"Energia, Ric con fibra, kJ",203,86,,,
9,"Energia, ricalcolata, kcal",44,86,,,
10,"Energia, Ric con fibra, kcal",48,86,,,
11,"Proteine totali, g",02,AA,007170,,
12,"Proteine animali, g",00,LZ,,,
13,"Proteine vegetali, g",02,AA,007170,,
14,"Lipidi totali, g",01,AA,007170,,
15,"Lipidi animali, g",00,LZ,,,
16,"Lipidi vegetali, g",01,AA,007170,,
17,"Colesterolo, mg",0,LZ,,,
18,"Carboidrati disponibili (MSE), g",113,AA,007170,,
19,"Amido (MSE), g",tr,AA,007170,,
20,"Carboidrati solubili (MSE), g",113,AA,007170,,
21,"Fibra alimentare totale, g",19,AA,007170,,
22,"Alcol, g",00,LZ,,,
23,"Acqua, g",862,AA,007170,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",01,L,2,2,"""Apples, cooking, raw, peeled"" WATER 87.7g, PROT 0.3g, FAT 0.1g, CHO 8.9g, SUGAR 8.9g, STARCH tr"
26,"Calcio, mg",4,L,2,2,"""Apples, cooking, raw, peeled"" WATER 87.7g, PROT 0.3g, FAT 0.1g, CHO 8.9g, SUGAR 8.9g, STARCH tr"
27,"Sodio, mg",2,L,2,2,"""Apples, cooking, raw, peeled"" WATER 87.7g, PROT 0.3g, FAT 0.1g, CHO 8.9g, SUGAR 8.9g, STARCH tr"
28,"Potassio, mg",88,L,2,2,"""Apples, cooking, raw, peeled"" WATER 87.7g, PROT 0.3g, FAT 0.1g, CHO 8.9g, SUGAR 8.9g, STARCH tr"
29,"Fosforo, mg",7,L,2,2,"""Apples, cooking, raw, peeled"" WATER 87.7g, PROT 0.3g, FAT 0.1g, CHO 8.9g, SUGAR 8.9g, STARCH tr"
30,"Zinco, mg",tr,L,2,2,"""Apples, cooking, raw, peeled"" WATER 87.7g, PROT 0.3g, FAT 0.1g, CHO 8.9g, SUGAR 8.9g, STARCH tr"
