,0,1,2,3,4,5
1,Note Alimento: Cotto in forno senza aggiunta di grassi e sale e scolato del grasso prodotto con la cottura.,,,,,
2,"Categoria merceologica: 10050 - carne di volatili, pollo",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",81,AO,106613,,
7,"Energia, ricalcolata, kJ",788,86,,,
8,"Energia, Ric con fibra, kJ",788,86,,,
9,"Energia, ricalcolata, kcal",188,86,,,
10,"Energia, Ric con fibra, kcal",188,86,,,
11,"Proteine totali, g",28.3,AA,106613,,
12,"Proteine animali, g",28.3,AA,106613,,
13,"Proteine vegetali, g",0.0,AA,106613,,
14,"Lipidi totali, g",8.3,AA,106613,,
15,"Lipidi animali, g",8.3,AA,106613,,
16,"Lipidi vegetali, g",0.0,AA,106613,,
17,"Colesterolo, mg",109,AA,106213,2,"""Pollo intero senza pelle cotto al forno"" acqua 65.3, prot 27.9, lip 5.4"
18,"Carboidrati disponibili (MSE), g",0.0,AA,106613,,
19,"Amido (MSE), g",0.0,AA,106613,,
20,"Carboidrati solubili (MSE), g",0.0,AA,106613,,
21,"Fibra alimentare totale, g",0.0,AA,106613,,
22,"Alcol, g",0.0,AA,106613,,
23,"Acqua, g",61.3,AA,106613,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",1.4,AA,106613,,
26,"Calcio, mg",18,AA,106613,,
27,"Sodio, mg",112,AA,106613,,
28,"Potassio, mg",488,AA,106613,,
29,"Fosforo, mg",220,T,331,2,"""Chicken, meat average, roasted"" acqua 65.3, prot 27.3, lip 7.5"
30,"Zinco, mg",2.60,AA,106613,,
31,"Magnesio, mg",41,AA,106613,,
32,"Rame, mg",0.11,AA,106613,,
33,"Selenio, µg",16.0,T,331,2,
34,"Cloro, mg",75,T,331,2,
35,"Iodio, µg",7,T,331,2,
36,"Manganese, mg",0.02,T,331,2,
37,"Zolfo, mg",140,Y,6950,2,"""Broiler chicken without skin"" acqua 74.7, prot 23.1, lip 1.5"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.07,T,331,2,
40,"Vitamina B2, Riboflavina, mg",0.16,T,331,2,
41,"Vitamina C, mg",0,AA,106613,,
42,"Niacina, mg",9.20,T,331,2,
43,"Vitamina B6, mg",0.36,T,331,2,
44,"Folati totali, µg",10,T,331,2,
45,"Acido pantotenico, mg",1.39,T,331,2,
46,"Biotina, µg",3.0,T,331,2,
47,"Vitamina B12, µg",tr,T,331,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",tr,AA,106613,,
51,"Retinolo, µg",tr,AA,106613,,
52,"ß-carotene eq., µg",tr,AA,106613,,
53,"Vitamina E (ATE), mg",0.23,T,331,2,
54,"Vitamina D, µg",0.20,T,331,2,
55,ACIDI GRASSI,,,,,
