,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,32,
3,Proteine (g):,33,
4,Lipidi(g):,28,
5,Colesterolo (mg):,109,
6,Carboidrati disponibili (g):,tr,
7,Amido (g):,0,
8,Zuccheri solubili (g):,tr,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,392,
14,Energia (kJ):,1640,
15,Sodio (mg):,700,
16,Potassio (mg):,120,
17,Ferro (mg):,0.1,
18,Calcio (mg):,1165,
19,Fosforo (mg):,692,
20,Magnesio (mg):,63,
21,Zinco (mg):,11,
22,Rame (mg):,0.5,
23,Selenio (µg):,12,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.36,
26,Niacina (mg):,0.1,
27,Vitamina A retinolo eq. (µg):,224,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,0.21,
