,0,1,2
1,Parte edibile (%):,79,
2,Acqua (g):,75.8,
3,Proteine (g):,6,
4,Lipidi(g):,0.5,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,0.7,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,0.7,
9,Fibra totale (g):,8.4,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,31,
14,Energia (kJ):,130,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,3.5,
18,Calcio (mg):,24,
19,Fosforo (mg):,62,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.05,
25,Riboflavina (mg):,0.09,
26,Niacina (mg):,2,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,1,
29,Vitamina E (mg):,,
