,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,3.2,
3,Proteine (g):,25.7,
4,Lipidi(g):,24.9,
5,Colesterolo (mg):,109,
6,Carboidrati disponibili (g):,42,
7,Amido (g):,0,
8,Zuccheri solubili (g):,42,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,484,
14,Energia (kJ):,2027,
15,Sodio (mg):,440,
16,Potassio (mg):,1270,
17,Ferro (mg):,0.7,
18,Calcio (mg):,1050,
19,Fosforo (mg):,728,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.24,
25,Riboflavina (mg):,1.31,
26,Niacina (mg):,0.7,
27,Vitamina A retinolo eq. (µg):,295,115
28,Vitamina C (mg):,4,
29,Vitamina E (mg):,,
