,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,81.4,
3,Proteine (g):,0.3,
4,Lipidi(g):,tr,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,17.3,
7,Amido (g):,0,
8,Zuccheri solubili (g):,17.3,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,66,
14,Energia (kJ):,277,
15,Sodio (mg):,2,
16,Potassio (mg):,120,
17,Ferro (mg):,0.3,
18,Calcio (mg):,10,
19,Fosforo (mg):,10,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.06,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,15,
28,Vitamina C (mg):,340,valore con ac. ascorbico aggiunto
29,Vitamina E (mg):,tr,
