,0,1,2,3,4,5
1,"Note Alimento: Nome originale: ""Scallop, mixed species, raw"" (nome scientifico: Pectinidae).",,,,,
2,"Categoria merceologica: 11002 - molluschi (freschi, surgelati, cotti o conservati)",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",32,02,1307,,riferito a Cozza
7,"Energia, ricalcolata, kJ",354,86,,,
8,"Energia, Ric con fibra, kJ",354,86,,,
9,"Energia, ricalcolata, kcal",83,86,,,
10,"Energia, Ric con fibra, kcal",83,86,,,
11,"Proteine totali, g",16.8,25,15172,,
12,"Proteine animali, g",16.8,25,15172,,
13,"Proteine vegetali, g",0.0,25,15172,,
14,"Lipidi totali, g",0.8,25,15172,,
15,"Lipidi animali, g",0.8,25,15172,,
16,"Lipidi vegetali, g",0.0,25,15172,,
17,"Colesterolo, mg",33,25,15172,,
18,"Carboidrati disponibili (MSE), g",2.4,25,15172,,ottenuti per differenza
19,"Amido (MSE), g",0.0,25,15172,3A,
20,"Carboidrati solubili (MSE), g",2.4,25,15172,3A,
21,"Fibra alimentare totale, g",0.0,25,15172,,
22,"Alcol, g",0.0,25,15172,,
23,"Acqua, g",78.6,25,15172,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.3,25,15172,,
26,"Calcio, mg",24,25,15172,,
27,"Sodio, mg",161,25,15172,,
28,"Potassio, mg",322,25,15172,,
29,"Fosforo, mg",219,25,15172,,
30,"Zinco, mg",1.00,25,15172,,
31,"Magnesio, mg",56,AG,15172,,
32,"Rame, mg",0.05,AG,15172,,
33,"Selenio, µg",22.0,AG,15172,,
34,"Cloro, mg",410,G,262,2,"""Scallop, steamed"" acqua 73,1g, lip 1,4g, prot 23.2g"
35,"Iodio, µg",20,G,262,2,
36,"Manganese, mg",0.09,AG,15172,,
37,"Zolfo, mg",300,Y,7240,2,"""Mussels, canned, in water"" acqua 74g, prot 19.5g, lip 2.5g"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.01,25,15172,,
40,"Vitamina B2, Riboflavina, mg",0.07,25,15172,,
41,"Vitamina C, mg",3,25,15172,,
42,"Niacina, mg",1.20,25,15172,,
43,"Vitamina B6, mg",0.15,25,15172,,
44,"Folati totali, µg",16,25,15172,,
45,"Acido pantotenico, mg",0.14,AG,15172,,
46,"Biotina, µg",2.0,G,262,2,
47,"Vitamina B12, µg",2.0,AG,15172,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",15,25,15172,,
51,"Retinolo, µg",15,25,15172,3B,
52,"ß-carotene eq., µg",tr,25,15172,3B,
53,"Vitamina E (ATE), mg",1.00,25,15172,,
54,"Vitamina D, µg",tr,G,262,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",0.08,25,15172,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AG,15172,,
58,"Acido laurico, g",0.00,AG,15172,,
59,"Acido miristico, g",0.01,AG,15172,,
60,"Acido palmitico, g",0.05,AG,15172,,
61,"Acido stearico, g",0.01,AG,15172,,
62,"Acidi grassi monoinsaturi totali, g",0.04,25,15172,,
63,"Acido palmitoleico, g",0.01,AG,15172,,
64,"Acido oleico, g",0.02,25,15172,,
65,"Acidi eicosenoico, g",0.01,AG,15172,,
66,"Acido erucico, g",0.00,AG,15172,,
67,"Acidi grassi polinsaturi totali, g",0.26,25,15172,,
68,"Acido linoleico, g",tr,25,15172,,
69,"Acido linolenico, g",0.00,25,15172,,
70,"Acido arachidonico, g",0.02,AG,15172,,
71,"Acido eicosapentaenoico (EPA), g",0.09,AG,15172,,
72,"Acido decosaesaenoico (DHA), g",0.11,AG,15172,,
73,"Altri acidi grassi polinsaturi, g",0.04,86,,,somma di C 18:4 + C 22:5
74,AMINOACIDI,,,,,
75,"Triptofano, mg",188,25,15172,,
76,"Treonina, mg",723,25,15172,,
77,"Isoleucina, mg",731,25,15172,,
78,"Leucina, mg",1182,25,15172,,
79,"Lisina, mg",1255,25,15172,,
80,"Metionina, mg",379,25,15172,,
81,"Cistina, mg",220,25,15172,,
82,"Fenilalanina, mg",602,25,15172,,
83,"Tirosina, mg",538,25,15172,,
84,"Valina, mg",734,25,15172,,
85,"Arginina, mg",1225,25,15172,,
86,"Istidina, mg",322,25,15172,,
87,"Alanina, mg",1016,25,15172,,
88,"Acido aspartico, mg",1621,25,15172,,
89,"Acido glutammico, mg",2285,25,15172,,
90,"Glicina, mg",1051,25,15172,,
91,"Prolina, mg",686,25,15172,,
92,"Serina, mg",753,25,15172,,
93,ZUCCHERI,,,,,
94,"Glucosio, g",2.4,87,,,
95,"Fruttosio, g",0.0,87,,,
96,"Galattosio, g",0.0,87,,,
97,"Saccarosio (MSE), g",0.0,87,,,
98,"Maltosio (MSE), g",0.0,87,,,
99,"Lattosio (MSE), g",0.0,87,,,
